LOCAL 2024-02-12 15:35:44 INFO  Worker:18 - Worker started
LOCAL 2024-02-12 15:36:33 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:33 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::RGV3LWFFHSF39::Great flavor::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:33 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:33 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:33 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:33 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R35TTME01L2RTA::Cooperation from the company exceeded my expectations and they made sure I was satisfied::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:34 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:34 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:34 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:34 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R1J9M9CMH91RG::Delicious::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:35 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:35 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:35 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:35 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R32NA4WE4RRV7O::I grew up with gummy candies.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:35 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:35 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:35 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:35 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R16NII4O2CTQXH::Great candy. Super fruit tasty.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:36 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:36 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:36 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:36 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R1J9M9CMH91RG::Delicious::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:36 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:36 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:36 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:36 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R5GZ92RJSQ5W7::Received fresh and soft. We can't stop eating them. Perfect for making chocolate gummy bears with them too.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:37 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:37 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:37 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:37 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R3HQKX62U50021::Grandkids and their friends loved it well worth the price::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:37 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:37 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:37 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:37 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R5GZ92RJSQ5W7::Received fresh and soft. We can't stop eating them. Perfect for making chocolate gummy bears with them too.::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:38 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:38 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:38 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:38 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2V18MFRC0RYAE::I'm truly addicted.  I have this on subscribe and save.  Haribo gold gummi bears are the gold standard of gummi bears.::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:38 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:38 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:38 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:38 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2K2WJL3O0QX60::Nice flavor::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:39 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:39 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:39 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:39 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2V18MFRC0RYAE::I'm truly addicted.  I have this on subscribe and save.  Haribo gold gummi bears are the gold standard of gummi bears.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:39 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:39 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:39 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:40 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2X93JXNHREHY8::Delicious and good quality.::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:40 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:40 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:40 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:40 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R3KYA1B58ITTGQ::Gummy bears themselves were great but when I opened the box one bag was ripped and a lot had spilled out. I'd return them but I needed them for an immediate event so I just had to salvage what I could.::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:41 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:41 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:41 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:41 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::RYA8G58AGZ0FH::There aren't a whole lot of things better in this world than 5 pounds of real Haribo gummi bears.::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:41 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:41 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:41 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:42 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2TBAXUSYI7CVS::I need to stop buying this...::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:42 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:42 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:42 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:42 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::RYA8G58AGZ0FH::There aren't a whole lot of things better in this world than 5 pounds of real Haribo gummi bears.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:42 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:42 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:42 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:43 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R38OZTTA0W1INP::Arrived on time and were as advertised.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:43 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:43 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:43 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:43 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R5PYX2JUYHA2A::I love Gummi Bears.... I buy them regularly whenever I enter a Walgreens or CVS. However, more often than not, they are stale. Not to mention, the bags are tiny!This bag is HUGE. The gummies are soft, chewy, and full of flavor. I put mine in ziplocks and glass storage containers.My husband was pleasantly surprised with my purchase.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:43 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:44 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:44 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:44 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R3HQKX62U50021::Grandkids and their friends loved it well worth the price::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:44 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:44 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:44 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:44 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R1TVO3SSA48O63::Hella bears! YUMMY!::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:45 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:45 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:45 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:45 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::RNOV1Z9YGYM7H::Amazing want more::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:45 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:45 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:45 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:45 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R3BD8T9FKXTM94::My girlfriend loved it::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:46 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:46 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:46 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:46 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2XG6L81KSWNXG::Best gummy bears.  Good seller.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:46 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:46 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:46 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:46 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R297KZJPP5KIVI::My office loves gummi bears and this bag lasts approximately one week.::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:47 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:47 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:47 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:47 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R1PKNUW159WTK5::And you can't beat this deal. These are a lot of Gummi Bears, but can you ever have too many Gummi Bears?  Just put them in a zip lock to keep them fresh after opening them.  They'll all fit in a gallon bag.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:47 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:47 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:47 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:47 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R18AQ7YXO522HB::Nom nom nom::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:48 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:48 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:48 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:48 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R297KZJPP5KIVI::My office loves gummi bears and this bag lasts approximately one week.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:48 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:48 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:48 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:49 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R35TTME01L2RTA::Cooperation from the company exceeded my expectations and they made sure I was satisfied::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:49 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:49 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:49 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:50 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::RYOASE3FEEMQF::Tasty evil gummy bears who will make you a Nibblonian pooping pure black anti matter.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:50 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:50 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:50 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:50 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2X93JXNHREHY8::Delicious and good quality.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:50 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:50 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:50 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:50 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R248WNDI9KORMN::I love Gummi Bears. If you are a Gummi Bear lover then this is the order for you.This is a lot of Gummi bears::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:51 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:51 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:51 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:51 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2NBB4XZWXXH8E::What more is there to say, it's gummy bears. A 5 pound bag of gummy bears. I love gummy candy. Always take gummy bears on a road trip for a snack while driving.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:51 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:51 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:51 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:51 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::RFF7D2RYSX90A::These are very good! I recommend them to anyone. I'm not gummy bear expert but I this these are very good!::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:52 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:52 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:52 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:52 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2NBB4XZWXXH8E::What more is there to say, it's gummy bears. A 5 pound bag of gummy bears. I love gummy candy. Always take gummy bears on a road trip for a snack while driving.::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:52 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:53 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:53 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:53 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R26Y61K9RS9NPV::OMG this was a great buy @ $12 and it got here in like 2 or 3 days!!!!::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:53 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:53 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:53 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:53 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R1TR2RN3Q6017B::Great hit with the teen candy buffet at my daughters party. The gummy candies actually went over better than the chocolate ones, surprisingly.::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:54 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:54 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:54 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:54 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R3GCQ5GE7CGFVG::I was under the impression these were the sugar free ones. I gave these to my neighbor thinking he would become fused to the toilet but instead, he keeps wanting to hang out and thinks we're friends.we're not friends, steve. nobody likes you.::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:55 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:55 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:55 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:55 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::RQ8TUZ6IDTMUZ::I can't believe I ate the whole thing::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:55 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:55 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:55 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:56 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R1XGKP86XPBJ78::would rate 10 stars if i could::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:56 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:56 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:56 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:56 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R1L97WS57EGN33::great snacks and fair price::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:56 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:56 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:56 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:57 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R16NII4O2CTQXH::Great candy. Super fruit tasty.::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:57 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:36:57 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:36:57 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:36:57 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::RNOV1Z9YGYM7H::Amazing want more::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:36:57 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
